종목명,종목코드,현재가,거래량,거래대금,PER,PBR,EPS,BPS,배당률
한화갤러리아,452260,1990.0,1589122.0,3162352780.0,,,,,
한화리츠,451800,4625.0,170724.0,789598500.0,,,,,
한화,000880,93200.0,145461.0,13556965200.0,,,,,
한화비전,489790,45800.0,283157.0,12968590600.0,,,,,
한화생명,088350,4540.0,2132915.0,9683434100.0,,,,,
한화손해보험,000370,6090.0,422618.0,2573743620.0,,,,,
한화솔루션우,009835,16680.0,15639.0,260858520.0,,,,,
한화솔루션,009830,27600.0,3695935.0,102007806000.0,,,,,
한화시스템,272210,65500.0,451856.0,29596568000.0,,,,,
한화에어로스페이스,012450,943000.0,142859.0,134716037000.0,,,,,
한화엔진,082740,46900.0,600432.0,28160260800.0,,,,,
한화오션,042660,86700.0,2769110.0,240081837000.0,,,,,
한화투자증권우,003535,5690.0,9865.0,56131850.0,,,,,
한화투자증권,003530,4480.0,830632.0,3721231360.0,,,,,
한화플러스제4호스팩,455310,,,,,,,,
한화플러스제5호스팩,498390,2040.0,6896.0,14067840.0,,,,,
해성디에스,195870,56800.0,79459.0,4513271200.0,,,,,
해성산업,034810,6380.0,18504.0,118055520.0,,,,,
해성산업1우,03481K,5950.0,391.0,2326450.0,,,,,
해성에어로보틱스,059270,5380.0,58767.0,316166460.0,,,,,
해성옵틱스,076610,991.0,441119.0,437148929.0,,,,,
해태제과식품,101530,5550.0,62686.0,347907300.0,,,,,
핸디소프트,220180,1422.0,4871.0,6926562.0,,,,,
핸즈코퍼레이션,143210,1199.0,0.0,0.0,,,,,
헝셩그룹,900270,521.0,95406.0,49706526.0,,,,,
헥토이노베이션,214180,13550.0,26498.0,359047900.0,,,,,
헥토파이낸셜,234340,17290.0,108781.0,1880823490.0,,,,,
헬릭스미스,084990,3495.0,151880.0,530820600.0,,,,,
현대건설우,000725,47250.0,1466.0,69268500.0,,,,,
현대건설,000720,99000.0,380664.0,37685736000.0,,,,,
현대공업,170030,4780.0,9861.0,47135580.0,,,,,
현대그린푸드,453340,18430.0,27538.0,507525340.0,,,,,
현대글로비스,086280,188600.0,144018.0,27161794800.0,,,,,
현대로템,064350,159000.0,534692.0,85016028000.0,,,,,
현대리바트,079430,5740.0,36380.0,208821200.0,,,,,
현대모비스,012330,482000.0,270493.0,130377626000.0,,,,,
현대무벡스,319400,19220.0,872314.0,16765875080.0,,,,,
현대바이오랜드,052260,3455.0,37423.0,129296465.0,,,,,
현대바이오,048410,6520.0,747908.0,4876360160.0,,,,,
현대백화점,069960,157400.0,71162.0,11200898800.0,,,,,
현대비앤지스틸,004560,11180.0,30128.0,336831040.0,,,,,
현대사료,016790,994.0,0.0,0.0,,,,,
현대약품,004310,7600.0,23486157.0,178494793200.0,,,,,
현대에버다임,041440,6190.0,44467.0,275250730.0,,,,,
현대ADM,187660,4115.0,562096.0,2313025040.0,,,,,
현대에이치티,039010,7850.0,35205.0,276359250.0,,,,,
현대엘리베이터,017800,68900.0,100591.0,6930719900.0,,,,,
현대오토에버,307950,393000.0,75118.0,29521374000.0,,,,,
현대위아,011210,57600.0,74652.0,4299955200.0,,,,,
현대이지웰,090850,6150.0,42807.0,263263050.0,,,,,
현대차우,005385,194600.0,127747.0,24859566200.0,,,,,
현대차2우B,005387,198000.0,171384.0,33934032000.0,,,,,
현대차3우B,005389,190300.0,12677.0,2412433100.0,,,,,
현대차,005380,425000.0,714483.0,303655275000.0,,,,,
현대제철,004020,26550.0,423668.0,11248385400.0,,,,,
현대지에프홀딩스,005440,13950.0,100448.0,1401249600.0,,,,,
현대차증권,001500,8040.0,75376.0,606023040.0,,,,,
현대코퍼레이션,011760,22850.0,11795.0,269515750.0,,,,,
현대코퍼레이션홀딩스,227840,11950.0,10547.0,126036650.0,,,,,
현대퓨처넷,126560,3000.0,65390.0,196170000.0,,,,,
현대해상,001450,38300.0,460088.0,17621370400.0,,,,,
현대홈쇼핑,057050,87300.0,0.0,0.0,,,,,
현대힘스,460930,12140.0,641021.0,7781994940.0,,,,,
현우산업,092300,2360.0,34790.0,82104400.0,,,,,
협진,138360,1835.0,305568.0,560717280.0,,,,,
형지글로벌,308100,656.0,2032087.0,1333049072.0,,,,,
형지I&C,011080,2865.0,248649.0,712379385.0,,,,,
형지엘리트,093240,735.0,3058558.0,2248040130.0,,,,,
혜인,003010,4300.0,35200.0,151360000.0,,,,,
호전실업,111110,6650.0,4506.0,29964900.0,,,,,
호텔신라우,008775,30000.0,1867.0,56010000.0,,,,,
호텔신라,008770,47800.0,188800.0,9024640000.0,,,,,
홈센타홀딩스,060560,1920.0,4343.0,8338560.0,,,,,
홈캐스트,064240,1487.0,30145.0,44825615.0,,,,,
화성밸브,039610,5290.0,51771.0,273868590.0,,,,,
화승알앤에이,378850,2880.0,9271.0,26700480.0,,,,,
화승엔터프라이즈,241590,3260.0,265768.0,866403680.0,,,,,
화승인더,006060,2450.0,96371.0,236108950.0,,,,,
화승코퍼레이션,013520,2500.0,139126.0,347815000.0,,,,,
화신,010690,8030.0,325437.0,2613259110.0,,,,,
화신정공,126640,4300.0,999842.0,4299320600.0,,,,,
화인베스틸,133820,1060.0,53674.0,56894440.0,,,,,
화인써키트,127980,3240.0,30386.0,98450640.0,,,,,
화일약품,061250,8620.0,10371.0,89398020.0,,,,,
화천기계,010660,2735.0,92526.0,253058610.0,,,,,
화천기공,000850,34450.0,17570.0,605286500.0,,,,,
환인제약,016580,10040.0,30699.0,308217960.0,,,,,
황금에스티,032560,5290.0,28869.0,152717010.0,,,,,
효성,004800,143100.0,26572.0,3802453200.0,,,,,
효성ITX,094280,12030.0,14778.0,177779340.0,,,,,
효성오앤비,097870,4830.0,15237.0,73594710.0,,,,,
효성중공업,298040,2789000.0,52017.0,145075413000.0,,,,,
효성티앤씨,298020,278000.0,9391.0,2610698000.0,,,,,
효성화학,298000,58100.0,91646.0,5324632600.0,,,,,
후성,093370,11690.0,1519947.0,17768180430.0,,,,,
휴네시온,290270,2685.0,13051.0,35041935.0,,,,,
휴니드,005870,4490.0,33048.0,148385520.0,,,,,
휴럼,353190,2855.0,14266.0,40729430.0,,,,,
휴림로봇,090710,6390.0,1030665.0,6585949350.0,,,,,
휴림에이텍,078590,2090.0,29776.0,62231840.0,,,,,
휴마시스,205470,2195.0,17835.0,39147825.0,,,,,
휴맥스,115160,6430.0,13058.0,83962940.0,,,,,
휴맥스홀딩스,028080,5760.0,1357.0,7816320.0,,,,,
휴먼테크놀로지,175140,2320.0,24292.0,56357440.0,,,,,
휴메딕스,200670,26150.0,19049.0,498131350.0,,,,,
휴비스,079980,2055.0,50157.0,103072635.0,,,,,
휴비츠,065510,7090.0,43611.0,309201990.0,,,,,
휴스틸,005010,3670.0,202650.0,743725500.0,,,,,
휴엠앤씨,263920,3600.0,16694.0,60098400.0,,,,,
휴온스,243070,26150.0,11339.0,296514850.0,,,,,
휴온스글로벌,084110,27400.0,28147.0,771227800.0,,,,,
휴젤,145020,239500.0,34551.0,8274964500.0,,,,,
흥구석유,024060,12010.0,4723991.0,56735131910.0,,,,,
흥국,010240,5530.0,7619.0,42133070.0,,,,,
흥국에프엔비,189980,1146.0,44086.0,50522556.0,,,,,
흥국화재우,000545,5290.0,1522.0,8051380.0,,,,,
흥국화재,000540,3340.0,46893.0,156622620.0,,,,,
흥아해운,003280,1783.0,27573326.0,49163240258.0,,,,,
희림,037440,3690.0,174900.0,645381000.0,,,,,
힘스,238490,2255.0,9738.0,21959190.0,,,,,
